"2590";"A study of sybil manipulations in hedonic games.";"2014";"Thibaut Vall&eacute;e|Gr&eacute;gory Bonnet|Bruno Zanuttini|Fran&ccedil;ois Bourdon";"5";"2016-07-25 20:21:39";"A study of sybil manipulations in hedonic games. T VallÃ©e, G Bonnet, B Zanuttini, F Bourdon - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Hedonic games model agents that decide which other agents they will join, given  some preferences on other agents. We study Sybil attacks on such games, by a malicious  agent which introduces multiple false identities, so that the outcome of the game is more  .."
"2591";"Challenges for multi-agent coordination theory based on empirical observations.";"2014";"Victor R. Lesser|Daniel D. Corkill";"9";"2016-07-25 21:07:39";"Challenges for multi-agent coordination theory based on empirical observations. V Lesser, D Corkill - Proceedings of the 2014 international conference on , 2014 - dl.acm.org. Abstract Significant research progress and understanding about the nature of coordination  has been made over the years. Development of the DCOP and DEC-MDP frameworks in the  past decade has been especially important. Although these advances are very important  .."
"2592";"Event-action modules for complex reactivity in logical agents.";"2014";"Stefania Costantini|R&eacute;gis Riveret";"3";"2016-07-25 20:35:59";"Event-action modules for complex reactivity in logical agents. S Costantini, R Riveret -   of the 2014 international conference on  , 2014 - dl.acm.org. Event processing (also called CEP, for âComplex Event Processingâ) has emerged as a  relevant new field of software engineering and computer science [2]. In fact, a lot of practical  applications have the need to actively monitor vast quantities of event data to make  .."
"2593";"A statistical model checker for situation calculus based multi-agent models.";"2014";"Christian Kroi&szlig;";"0";"2016-07-25 21:34:44";"A statistical model checker for situation calculus based multi-agent models. C KroiÃ - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract In this paper we introduce a new approach for multi-agent simulation and statistical  model checking that combines the well-established situation calculus with a first order  version of bounded linear time logic (BLTL). This creates a fully integrated solution for  .."
"2594";"Conflicting viewpoint relational database querying: an argumentation approach.";"2014";"Nouredine Tamani|Madalina Croitoru|Patrice Buche";"7";"2016-07-25 20:49:09";"Conflicting viewpoint relational database querying: an argumentation approach. N Tamani, M Croitoru, P Buche -  of the 2014 international conference on , 2014 - dl.acm.org. Abstract Within the framework of the European project EcoBioCap, we model a real world  use case aiming at conceiving the next generation of food packagings. The objective is to  select packaging materials according to possibly conflicting requirements expressed by  .."
"2595";"Reputation-aware task allocation for human trustees.";"2014";"Han Yu|Chunyan Miao|Bo An|Zhiqi Shen|Cyril Leung";"26";"2016-07-25 20:22:21";"Reputation-aware task allocation for human trustees. H Yu, C Miao, B An, Z Shen, C Leung - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Compared to automated entities, human trustees have two distinct characteristics:  1) they are resource constrained (with limited time and effort to serve requests), and 2) their  utility is not linearly related to income. Existing research in reputation-aware task  .."
"2596";"Anytime coalition structure generation on synergy graphs.";"2014";"Filippo Bistaffa|Alessandro Farinelli|Jes&uacute;s Cerquides|Juan A. Rodr&iacute;guez-Aguilar|Sarvapali D. Ramchurn";"11";"2016-07-25 21:07:50";"Anytime coalition structure generation on synergy graphs. F Bistaffa, A Farinelli, J Cerquides - Proceedings of the  , 2014 - dl.acm.org. Abstract We consider the coalition structure generation (CSG) problem on synergy graphs,  which arises in many practical applications where communication constraints, social or trust  relationships must be taken into account when forming coalitions. We propose a novel  .."
"2597";"Verification of non-uniform and unbounded artifact-centric systems: decidability through abstraction.";"2014";"Francesco Belardinelli";"0";"2016-07-25 21:40:09";"Verification of Non-Uniform and Unbounded Artifact-Centric Systems: Decidability through Abstraction. D through Abstraction - 2014 - ibisc.univ-evry.fr. ABSTRACT The formal verification of Artifact-centric (AC) systems is a subject of growing  interest in the Service Oriented Computing (SOC) community, which can benefit from  techniques developed for Multiagent systems and knowledge reasoning and  .."
"2598";"Automated agents' behavior in the trust-revenge game incomparison to other cultures.";"2014";"Amos Azaria|Ariella Richardson|Avshalom Elmalech|Avi Rosenfeld";"6";"2016-07-25 21:36:26";"Automated agents' behavior in the trust-revenge game incomparison to other cultures. A Azaria, A Richardson, A Elmalech - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Agents that interact with humans are known to benefit from modeling them.  Therefore, when designing agents intended for interaction with automated agents, it is  crucial to model the other agents. However, little is known about how to model automated  .."
"2599";"Imputation, social choice, and partial preferences.";"2014";"John A. Doucette";"0";"2016-07-25 20:49:52";"Imputation, social choice, and partial preferences. JA Doucette - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract I present a novel solution for social choice problems with missing preference  information, using machine learning to impute the missing data based on latent patterns in  the votes that are provided. My technique offers a new conceptualization of the problem,  .."
"2600";"Modeling curiosity for virtual learning companions.";"2014";"Qiong Wu|Chunyan Miao|Bo An";"3";"2016-07-25 20:20:45";"Modeling curiosity for virtual learning companions. Q Wu, C Miao, B An - Proceedings of the 2014 international conference  , 2014 - dl.acm.org. Abstract Curiosity is an emotional motivation that drives knowledge acquisition in learning  context. Studies have shown that curiosity positively influences social learning and a peer  learner's curiosity may elicit the curiosity of other learners. Hence, modeling curiosity in  .."
"2601";"Advanced service schemes for a self-interested information platform.";"2014";"Chen Hajaj|David Sarne|Lea Perets";"1";"2016-07-25 21:05:11";"Advanced service schemes for a self-interested information platform. C Hajaj, D Sarne, L Perets -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract This paper deals with platforms that bring together agents and opportunities of the  type in which they are interested (eg, eCommerce platforms, used car bulletins and dating  web sites). It shows that the platform can benefit from not necessarily listing all of the  .."
"2602";"An interactive virtual audience platform for public speaking training.";"2014";"Mathieu Chollet|Giota Stratou|Ari Shapiro|Louis-Philippe Morency|Stefan Scherer";"6";"2016-07-25 20:35:05";"An interactive virtual audience platform for public speaking training. M Chollet, G Sratou, A Shapiro, LP Morency - Proceedings of the  , 2014 - dl.acm.org. Abstract We have developed an interactive virtual audience platform for public speaking  training. Users' public speaking behavior is automatically analyzed using audiovisual  sensors. The virtual characters display indirect feedback depending on user's behavior  .."
"2603";"Clustering objects with robots that do not compute.";"2014";"Melvin Gauci|Jianing Chen|Wei Li 0055|Tony J. Dodd|Roderich Gross";"13";"2016-07-25 21:34:31";"Clustering objects with robots that do not compute. M Gauci, J Chen, W Li, TJ Dodd, R Gross - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract This paper has presented the simplest solution so far to the problem of clustering  objects with a swarm of robots. The robots are memory-less and are unable to perform  arithmetic computations. They are only able to detect the presence of an object or another  .."
"2604";"Comparison and validation of synthetic social contact networks for epidemic modeling.";"2014";"Huadong Xia|Jiangzhuo Chen|Madhav V. Marathe|Samarth Swarup";"1";"2016-07-25 20:48:14";"Comparison and validation of synthetic social contact networks for epidemic modeling. H Xia, J Chen, MV Marathe, S Swarup - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract We describe the synthesis of detailed social contact networks of Delhi, India, and  Los Angeles, USA, for urban-scale epidemiological simulations. The network synthesis is  done by combining information from multiple data sources, since social contact  .."
"2605";"An interactive approach for situated task specification through verbal instructions.";"2014";"&Ccedil;etin Meri&ccedil;li|Steven D. Klee|Jack Paparian|Manuela M. Veloso";"13";"2016-07-25 20:19:31";"An interactive approach for situated task specification through verbal instructions. C MeriÃ§li, SD Klee, J Paparian, M Veloso - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract The ability to specify a task without having to write special software is an important  and prominent feature for a mobile service robot deployed in a crowded office environment,  working around and interacting with people. In this paper, we contribute an interactive  .."
"2606";"Opinion dynamics of skeptical agents.";"2014";"Alan Tsang|Kate Larson";"14";"2016-07-25 21:04:34";"Opinion dynamics of skeptical agents. A Tsang, K Larson - Proceedings of the 2014 international conference on , 2014 - dl.acm.org. Abstract How does skepticism affect opinion formation in networks? In many settings, agents  exhibit skepticism in the presence of people whose beliefs radically different from their own,  and they are reluctant to be persuaded by such individuals. We present a model of  .."
"2607";"Potential-based difference rewards for multiagent reinforcement learning.";"2014";"Sam Devlin|Logan Michael Yliniemi|Daniel Kudenko|Kagan Tumer";"16";"2016-07-25 20:33:38";"Potential-based difference rewards for multiagent reinforcement learning. S Devlin, L Yliniemi, D Kudenko, K Tumer - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Difference rewards and potential-based reward shaping can both significantly  improve the joint policy learnt by multiple reinforcement learning agents acting  simultaneously in the same environment. Difference rewards capture an agent's  .."
"2608";"Simulation-based behavior tracking of pedestrians in partially observed indoor environments.";"2014";"Ars&egrave;ne Fansi Tchango|Vincent Thomas|Olivier Buffet|Fabien Flacher|Alain Dutech";"1";"2016-07-25 21:33:40";"Simulation-based behavior tracking of pedestrians in partially observed indoor environments. A Fansi Tchango, V Thomas, O Buffet - Proceedings of the  , 2014 - dl.acm.org. Abstract Tracking and understanding moving pedestrian behaviors is of major concern for a  growing number of applications. This problem, known as difficult, is more complex when the  considered environment is not fully under sensory coverage. Classical approaches either  .."
"2609";"Verification of data-aware commitment-based multiagent system.";"2014";"Marco Montali|Diego Calvanese|Giuseppe De Giacomo";"26";"2016-07-25 20:46:48";"Verification of data-aware commitment-based multiagent system. M Montali, D Calvanese, G De Giacomo - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract In this paper we investigate multiagent systems whose agent interaction is based  on social commitments that evolve over time, in presence of (possibly incomplete) data. In  particular, we are interested in modeling and verifying how data maintained by the agents  .."
"2610";"The shared assignment game and applications to pricing in cloud computing.";"2014";"Gideon Blocq|Yoram Bachrach|Peter Key";"2";"2016-07-25 20:17:42";"The shared assignment game and applications to pricing in cloud computing. G Blocq, Y Bachrach, P Key -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract We propose an extension to the Assignment Game [37] in which sellers provide  indivisible heterogeneous goods to their buyers. Each good takes up various amounts of  resources and each seller has capacity constraints with respect to the total amount of  .."
"2611";"Checking consistency of agent designs against interaction protocols for early-phase defect location.";"2014";"Yoosef Abushark|John Thangarajah|Tim Miller|James Harland";"5";"2016-07-25 20:57:49";"Checking consistency of agent designs against interaction protocols for early-phase defect location. Y Abushark, J Thangarajah, T Miller - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Multi-agent systems are increasingly being used in complex applications due to  features such as autonomy, proactivity, flexibility, robustness and social ability. However,  these very features also make verifying multi-agent systems a challenging task. In this  .."
"2612";"Competing demand-side intermediary auctioneers in online advertising exchanges.";"2014";"Lampros C. Stavrogiannis";"0";"2016-07-25 20:29:49";"Competing demand-side intermediary auctioneers in online advertising exchanges. LC Stavrogiannis - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract We study the effects of competition among intermediary brokers that run local  upstream auctions and participate at a central auction as bidders on behalf of their buyers.  More specifically, we focus on the result of the choice of different mechanisms for the  .."
"2613";"Coalition structure generation with the graphics processing unit.";"2014";"Krzysztof Pawlowski|Karol Kurach|Kim Svensson|Sarvapali D. Ramchurn|Tomasz P. Michalak|Talal Rahwan";"1";"2016-09-01 14:53:29";"Coalition structure generation with the graphics processing unit. K PawÅowski, K Kurach, K Svensson - Proceedings of the  , 2014 - dl.acm.org. Abstract Coalition Structure Generation---the problem of finding the optimal division of  agents into coalitions---has received considerable attention in recent AI literature. The  fastest exact algorithm to solve this problem is IDP-IP $^* $, which is a hybrid of two  .."
"2614";"Tactics development framework (demonstration).";"2014";"Rick Evertsz|John Thangarajah|Nitin Yadav|Thanh Li";"0";"2012-12-31 23:00:00";NULL
"2615";"Model checking degrees of belief in a system of agents.";"2014";"Giuseppe Primiero|Franco Raimondi|Neha Rungta";"0";"2016-07-25 20:16:28";"Model Checking Degrees of Belief in a System of Agents. F Raimondi, G Primero, N Rungta - 2014 - ntrs.nasa.gov. Abstract: Reasoning about degrees of belief has been investigated in the past by a number  of authors and has a number of practical applications in real life. In this paper we present a  unified framework to model and verify degrees of belief in a system of agents. In particular,  .."
"2616";"Subjectivity grouping: learning from users' rating behavior.";"2014";"Hui Fang 0002|Jie Zhang 0002|Nadia Magnenat-Thalmann";"7";"2016-07-25 20:56:07";"Subjectivity grouping: learning from users' rating behavior. H Fang, J Zhang, N Magnenat Thalmann - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Considering opinions of other users (called advisors) has become increasingly  important for each user in open and dynamic online environments. However, users might be  subjectively different or strategically dishonest. Previous approaches on this problem  .."
"2617";"Constraining information sharing to improve cooperative information gathering.";"2014";"Igor Rochlin|David Sarne";"4";"2016-07-25 20:28:35";"Constraining information sharing to improve cooperative information gathering. I Rochlin, D Sarne - Journal of Artificial Intelligence Research, 2015 - jair.org. Abstract This paper considers the problem of cooperation between self-interested agents in  acquiring better information regarding the nature of the different options and opportunities  available to them. By sharing individual findings with others, the agents can potentially  .."
"2618";"An agent for deception detection in discussion basedenvironments.";"2014";"Amos Azaria|Ariella Richardson|Sarit Kraus";"0";"2016-07-25 21:08:32";"An Agent for Deception Detection in Discussion Based Environments. A Azaria, A Richardson, S Kraus -   of the 18th ACM Conference on  , 2015 - dl.acm.org. ... to eliminate a player which turned out to be a credible villager he may be the werewolf), and the  level of reasoning which is required for an agent in order to play well. Aylett et al. [2] use the MIXER  platform for studying the attitude children adopt towards cultural differences. .."
"2619";"Hardware-based agent modelling: event-driven reactive architecture (EDRA).";"2014";"Eduardo A. Gerlein|T. Martin McGinnity|Ammar Belatreche|Sonya A. Coleman|Yuhua Li";"0";"2016-07-25 20:41:28";"Hardware-based agent modelling: event-driven reactive architecture (EDRA). EA Gerlein, TM McGinnity, A Belatreche - Proceedings of the  , 2014 - dl.acm.org. Abstract Multi-Agent Systems (MAS) have been recognised as a promising solution to  address complex problems in many areas. However such systems are extremely hungry in  terms of computational resources. Field Programmable Gate Arrays (FPGAs) offer great  .."
"2620";"A computational model of social attitudes for a virtual recruiter.";"2014";"Zoraida Callejas|Brian Ravenet|Magalie Ochs|Catherine Pelachaud";"9";"2016-07-25 20:12:24";"A computational model of social attitudes for a virtual recruiter. Z Callejas, B Ravenet, M Ochs - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract This paper presents a computational model of social attitude for virtual agents. In  our work, the agent acts as a virtual recruiter and interacts with a user during job inter-view  training. Training sessions have a predefined level of difficulty, which is used along with  .."
"2621";"Leveraging social networks to motivate humans to train agents.";"2014";"Guangliang Li|Hayley Hung|Shimon Whiteson|W. Bradley Knox";"2";"2016-07-25 20:54:44";"Leveraging social networks to motivate humans to train agents. G Li, H Hung, S Whiteson, WB Knox - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Learning from rewards generated by a human trainer observing the agent in action  has been demonstrated to be an effective method for humans to teach an agent to perform  challenging tasks. However, how to make the agent learn most efficiently from these kinds  .."
"2622";"Team behavior in interactive dynamic influence diagrams with applications to ad hoc teams.";"2014";"Muthukumaran Chandrasekaran|Prashant Doshi|Yifeng Zeng|Yingke Chen";"7";"2016-07-25 20:26:57";"Team behavior in interactive dynamic influence diagrams with applications to ad hoc teams. M Chandrasekaran, P Doshi, Y Zeng - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Planning for ad hoc teamwork is challenging because it involves individual agents  collaborating with others without any prior coordination. However, individual decision  making in multiagent settings faces the task of having to reason about other agents'  .."
"2623";"Attribute based object recognition by human language.";"2014";"Zhe Zhao|Jiongkun Xie|Xiaoping Chen";"0";"2016-07-25 21:44:12";"Attribute based object recognition by human language. Z Zhao, J Xie, X Chen -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Over the last years, the robotics community has made substantial progress in  detection and 3D pose estimation of known and unknown objects. However, the question of  how to identify objects based on language descriptions has not been investigated in detail .."
"2624";"Optimal randomized classification in adversarial settings.";"2014";"Yevgeniy Vorobeychik|Bo Li";"9";"2016-07-25 20:40:11";"Optimal randomized classification in adversarial settings. Y Vorobeychik, B Li - Proceedings of the 2014 international conference  , 2014 - dl.acm.org. Abstract The problem of learning to distinguish good inputs from malicious has come to be  known as adversarial classification emphasizing the fact that, unlike traditional classification,  the adversary can manipulate input instances to avoid being so classified. We offer the  .."
"2625";"Multi-agent system for recruiting patients for clinical trials.";"2014";"Samhar Mahmoud|Gareth Tyson|Simon Miles|Adel Taweel|Tjeerd Van Staa|Michael Luck|Brendan Delaney";"6";"2016-07-25 20:10:20";"Multi-agent system for recruiting patients for clinical trials. S Mahmoud, G Tyson, S Miles, A Taweel - Proceedings of the  , 2014 - dl.acm.org. Abstract Clinical trials are widely adopted for the purpose of evaluating medical research. In  particular, they are used to study various aspects of medical science, as well as being a vital  stage in the deployment of new drug treatments. However, a review of the UK Medical  .."
"2626";"Self-organized collective decision-making in swarms of autonomous robots.";"2014";"Gabriele Valentini";"1";"2016-07-25 20:53:19";"Self-organized collective decision-making in swarms of autonomous robots. G Valentini - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract In my Ph. D. thesis, I focus on the design and mathematical modeling of collective  decision-making mechanisms for swarm of autonomous robots. In particular, most of the  attention of my studies concerns collective decision-making problems that are  .."
"2627";"Applied robotics: precision placement in RoboCup@Work.";"2014";"Sjriek Alers|Daniel Claes|Joscha-David Fossel|Daniel Hennes|Karl Tuyls";"0";"2016-07-25 20:27:41";"Applied robotics: precision placement in RoboCup@ Work. S Alers, D Claes, J Fossel, D Hennes - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract In this demonstration we show how various approaches from different computer  science domains have been combined to win the 2013 world championship title in the  RoboCup@ Work league. RoboCup@ Work aims to facilitate the use of autonomous  .."
"2628";"Robot mood is contagious: effects of robot body language in the imitation game.";"2014";"Junchao Xu|Joost Broekens|Koen V. Hindriks|Mark A. Neerincx";"14";"2016-07-25 21:46:25";"Robot mood is contagious: effects of robot body language in the imitation game. J Xu, J Broekens, K Hindriks, MA Neerincx - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Mood contagion is an automatic mechanism that induces a congruent mood state  by means of the observation of another person's emotional expression. In this paper, we  address the question whether robot mood displayed during an imitation game can (a) be  .."
"2629";"A novel ex-post truthful mechanism for multi-slot sponsored search auctions.";"2014";"Debmalya Mandal|Yadati Narahari";"4";"2016-07-25 20:40:34";"A novel ex-post truthful mechanism for multi-slot sponsored search auctions. D Mandal, Y Narahari -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract In this paper, we advance the state-of-the-art in designing ex-post truthful multi- armed bandit (MAB) mechanisms for multi-slot sponsored search auctions (SSA) through  two different contributions. First, we prove two important impossibility results which rule out  .."
"2630";"Parallel algorithms for hard combinatorial optimisation problems in multi-agent systems.";"2014";"Filippo Bistaffa";"0";"2016-07-25 20:12:15";"Parallel algorithms for hard combinatorial optimisation problems in multi-agent systems. F Bistaffa - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Multi-agent systems represent a powerful tool to model several interesting real- world problems. Unfortunately, the limited scalability of many state-of-the-art algorithms  hinders their applicability in practical situations: in fact, complex dynamics and interactions  .."
"2631";"Micro smart grids and electromobility charging optimisation with a distributed agent application: demonstration.";"2014";"Christopher-Eyk Hrabia|Marco L&uuml;tzenberger|Tobias K&uuml;ster|Sahin Albayrak";"0";"2016-07-25 20:53:52";"Micro smart grids and electromobility charging optimisation with a distributed agent application: demonstration. CE Hrabia, M LÃ¼tzenberger, T KÃ¼ster - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract An optimized usage of renewable energy in future grid infrastructure with micro  smart grids is an important goal to encourage environmental-friendly energy distribution.  This demonstration presents a sophisticated optimization and simulation approach with an  .."
"2632";"Gauss meets Canadian traveler: shortest-path problems with correlated natural dynamics.";"2014";"Debadeepta Dey|Andrey Kolobov|Rich Caruana|Ece Kamar|Eric Horvitz|Ashish Kapoor";"2";"2016-07-25 20:26:01";"Gauss meets Canadian traveler: shortest-path problems with correlated natural dynamics. D Dey, A Kolobov, R Caruana, E Kamar - Proceedings of the  , 2014 - dl.acm.org. Abstract In a variety of real world problems from robot navigation to logistics, agents face the  challenge of path optimization on a graph with unknown edge costs. These settings can be  generally formalized as the Canadian Traveler Problems (CTPs)[13]. Although in many  .."
"2633";"An extensive model checking framework for multi-agent systems.";"2014";"Songzheng Song|Yang Liu 0003|Jie Zhang 0002|Jun Sun 0001";"1";"2016-07-25 21:44:04";"An extensive model checking framework for multi-agent systems. S Song, Y Liu, J Zhang, J Sun -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract In this work, we propose a novel probabilistic modeling language PML-MAS to  capture the stochastic characteristics of multi-agent systems (MASs). Moreover, we design a  model checking framework for MAS, which is highly extensible. It provides powerful  .."
"2634";"Coordination in large scale multi-agent systems for complex environments.";"2014";"James Parker";"0";"2016-07-25 20:39:28";"Coordination in large scale multi-agent systems for complex environments. J Parker - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Multi-agent systems allow for robust and flexible solutions, but require complex  coordination to operate efficiently. Efficient task allocation is difficult even when agents and  tasks are known and unchanging, yet in many circumstances agents might fail or the  .."
"2635";"Fast adaptive learning in repeated stochastic games by game abstraction.";"2014";"Mohamed Elidrisi|Nicholas Johnson|Maria L. Gini|Jacob W. Crandall";"6";"2016-07-25 20:09:34";"Fast adaptive learning in repeated stochastic games by game abstraction. M Elidrisi, N Johnson, M Gini, J Crandall - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract An agent must learn and adapt quickly when playing against other agents. This  process is challenging in particular when playing in stochastic environments against other  learning agents. In this paper, we introduce a fast and adaptive learning algorithm for  .."
"2636";"Solving adversarial patrolling games with bounded error: (extended abstract).";"2014";"Michal Abaffy|Tom&aacute;s Br&aacute;zdil|Vojtech Reh&aacute;k|Branislav Bosansk&yacute;|Anton&iacute;n Kucera|Jan Krc&aacute;l";"0";"2012-12-31 23:00:00";NULL
"2637";"The impact of communication on a human-agent shared mental model and team performance.";"2014";"Nader Hanna|Deborah Richards";"6";"2016-07-25 20:23:39";"The impact of communication on a human-agent shared mental model and team performance. N Hanna, D Richards - Proceedings of the 2014 international conference , 2014 - dl.acm.org. Abstract There is a growing interest in the use of heterogeneous teams comprised of  humans and Intelligent Virtual Agents (IVAs). Human teamwork studies have provided  cumulative knowledge about team features and performance; however, transfer of this  .."
"2638";"Softgoal-based plan selection in model-driven BDI agents.";"2014";"Ingrid Nunes|Michael Luck";"9";"2016-07-25 21:44:03";"Softgoal-based plan selection in model-driven bdi agents. I Nunes, M Luck - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract The belief-desire-intention (BDI) model is one of the most widely used for  developing agents. One of its benefits is the flexibility of choosing among different plans to  achieve a goal and, to leverage this benefit, a particular algorithm that makes this choice  .."
"2639";"Sustainable relationship with product by implementing intentional interaction.";"2014";"Hirotaka Osawa";"0";"2016-07-25 20:37:48";"Sustainable relationship with product by implementing intentional interaction. H Osawa - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Interaction between a user and a product like a home-appliance is sometimes a  mutual relationship. A product not only provides service to a user, but also requires  maintenance by the user to keep it working smoothly. If the user stops paying attention to  .."
"2640";"A multi-agent game for studying human decision-making.";"2014";"Han Yu|Xinjia Yu|Sufang Lim|Jun Lin|Zhiqi Shen|Chunyan Miao";"22";"2016-07-25 21:35:16";"A multi-agent game for studying human decision-making. H Yu, X Yu, SF Lim, J Lin, Z Shen, C Miao - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Understanding how human beings delegate tasks to trustees when presented with  reputation information is important for building trust models for human-agent collectives.  However, there is a lack of suitable platforms for building large scale datasets on this topic .."
"2641";"Evolution of heterogeneous multirobot systems through behavioural diversity.";"2014";"Jorge Gomes";"0";"2012-12-31 23:00:00";NULL
"2642";"Controlling elections with bounded single-peaked width.";"2014";"Yongjie Yang|Jiong Guo";"5";"2016-07-25 20:22:02";"Controlling elections with bounded single-peaked width. Y Yang, J Guo - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract The problems of controlling an election have been shown NP-complete in general  but polynomial-time solvable in single-peaked elections for many voting correspondences.  To explore the complexity border, we consider these control problems by adding/deleting  .."
"2643";"Mission-adaptive crowd navigation for mobile robots.";"2014";"Saad Arif|Saad Ahmad Khan|Ladislau B&ouml;l&ouml;ni";"0";"2016-07-25 21:04:43";"Mission-adaptive crowd navigation for mobile robots. S Arif, S Khan, L Boloni -   of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Recent developments in mobile robotics made feasible the near future scenario of  mobile robots assisting individual persons. Such robots must maintain a sufficient distance  from their human owners to be able to offer assistance, but otherwise they need to be  .."
"2644";"Generalized mirror descents in congestion games with splittable flows.";"2014";"Po-An Chen|Chi-Jen Lu";"4";"2016-09-01 14:31:50";"Generalized mirror descents in congestion games with splittable flows. PA Chen, CJ Lu - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Different types of dynamics have been studied in repeated game play, and one of  them which has received much attention recently consists of those based on``no-regret  algorithms from the area of machine learning. It is known that dynamics based on generic  .."
"2645";"Verifying heterogeneous multi-agent programs.";"2014";"Thu Trang Doan|Yuan Yao|Natasha Alechina|Brian Logan";"10";"2016-07-25 21:34:50";"Verifying heterogeneous multi-agent programs. TT Doan, Y Yao, N Alechina, B Logan - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract We present a new approach to verifying heterogeneous multi-agent programs--- multi-agent systems in which the agents are implemented in different (BDI-based) agent  programming languages. Our approach is based on meta-APL, a BDI-based agent  .."
"2646";"Mechanisms for arranging ride sharing and fare splitting for last-mile travel demands.";"2014";"Shih-Fen Cheng|Duc Thien Nguyen|Hoong Chuin Lau";"1";"2016-07-25 20:47:19";"Mechanisms for arranging ride sharing and fare splitting for last-mile travel demands. SF Cheng, DT Nguyen, HC Lau -  of the 2014 international conference on , 2014 - dl.acm.org. Abstract A great challenge of city planners is to provide efficient and effective connection  service to travelers using public transportation system. This is commonly known as the last- mile problem and is critical in promoting the utilization of public transportation system. In  .."
"2647";"Ipseity: an open-source platform for synthesizing and validating artificial cognitive systems in MAS.";"2014";"Fabrice Lauri|Abderrafiaa Koukam";"1";"2016-07-25 20:19:11";"Ipseity: an open-source platform for synthesizing and validating artificial cognitive systems in MAS. F Lauri, A Koukam - Proceedings of the 2014 international conference on , 2014 - dl.acm.org. Abstract This article presents an overview of Ipseity, an open-source platform developed in  C++ with the Qt framework. The current version of the platform includes a set of plugins  implementing single-agent and multi-agent environments, hard-coded controllers based  .."
"2648";"Supervisory control theory in epistemic temporal logic.";"2014";"Guillaume Aucher";"4";"2016-07-25 21:03:30";"Supervisory control theory in epistemic temporal logic. G Aucher - Proceedings of the 2014 international conference on  , 2014 - dl.acm.org. Abstract Supervisory control theory deals with problems related to the existence and the  synthesis of supervisors. The role of a supervisor in a system is to control and restrict the  behavior of this system in order to realize a specific behavior. When there are multiple  .."
"2649";"A self-organizing model for decentralized virtual environments in agent-based simulation systems.";"2014";"Mohammad Al-Zinati|Rym Zalila-Wenkstern";"0";"2016-07-25 21:39:18";"A Self-Organizing Model for Decentralized Virtual Environments in Agent-Based Simulation Systems. F Araujo, M Al-Zinati, J Valente, RZ Wenkstern - academia.edu. AbstractâIn this paper we discuss the model and implementation of a self-organizing virtual  environment for multi-agent based simulation systems. The model is a concrete realization  of a hierarchical and decentralized agent-based reference architecture for autonomic  .."
"2650";"Towards a generic approach for multi-level modeling of renewable resources management systems.";"2014";"Islem Henane|Sameh El Hadouaj|Khaled Gh&eacute;dira|Ali Ferchichi";"0";"2016-07-25 21:32:30";"Towards a generic approach for multi-level modeling of renewable resources management systems. I HÃ¨nane, S Hadouaj, K GhÃ©dira - Proceedings of the 2014  , 2014 - dl.acm.org. Abstract Multi-agent systems are widely used in renewable and natural resources  management. Multi-agent systems are able to manage the complexity of such systems  characterized by a large number of interacting entities with different levels of granularity  .."
